P_load1_MW,Q_load1_MVAr,P_load2_MW,Q_load2_MVAr,P_load4_MW,Q_load4_MVAr,P_solar_MW,Q_solar_MVAr,Vm_bus1_pu,Vm_bus2_pu,Vm_bus3_pu,Vm_bus4_pu,Va_bus1_deg,Va_bus2_deg,Va_bus3_deg,Va_bus4_deg,split
1.0169585,0.3389862,1.2844777,0.44956723,1.4308215,0.4292465,1.4846697,-0.1268314,0.9960976,0.9934612,0.99535686,0.98985213,0.08768771,0.17367724,0.1966152,0.20522031,ood_test
1.1208485,0.3736162,2.1389363,0.7486277,0.8961644,0.26884934,0.32680383,0.21997203,0.99356157,0.98809546,0.9885586,0.9858281,0.053014133,0.09491058,0.080748394,0.113851406,ood_test
0.7983176,0.26610586,1.6628813,0.5820084,1.4644861,0.43934584,0.53549486,0.20514175,0.99428904,0.9890426,0.9897734,0.9853315,0.04999838,0.095602,0.08461096,0.12826985,ood_test
1.325431,0.4418103,1.6642853,0.58249986,0.9002753,0.2700826,0.54964906,0.14127074,0.9943702,0.9902861,0.9910236,0.9880133,0.057115186,0.099233806,0.093193546,0.11817784,ood_test
0.7961571,0.26538572,1.128822,0.3950877,1.4216833,0.426505,0.9744199,-0.1494722,0.99591863,0.99262184,0.99385744,0.9890329,0.076240286,0.15348808,0.1732515,0.1848693,ood_test
1.2814459,0.4271486,1.4669496,0.5134324,0.96176773,0.28853032,1.1724142,-0.05821732,0.99564755,0.99300504,0.9945107,0.99058294,0.07897527,0.1484401,0.16329072,0.16874127,ood_test
1.0693494,0.35644978,1.3179818,0.46129367,0.803385,0.24101551,0.5523809,-0.16303699,0.99549913,0.99225056,0.9929393,0.99022764,0.07174367,0.13734569,0.15407492,0.15387563,ood_test
1.2084966,0.40283218,2.110316,0.7386106,1.5199263,0.45597792,1.3659548,0.15604976,0.99407876,0.9894105,0.99120784,0.9855596,0.08223064,0.15751489,0.15827814,0.19150062,ood_test
1.0571187,0.35237288,2.0108387,0.7037936,0.74641395,0.22392419,1.2803057,0.1736807,0.9956913,0.99264777,0.9943318,0.99076974,0.062309004,0.11676328,0.11537732,0.13191047,ood_test
1.2897363,0.4299121,1.5735425,0.5507399,1.0121146,0.3036344,0.914584,-0.20871198,0.99491405,0.99141085,0.9925607,0.98885715,0.093015544,0.1793732,0.20303914,0.20096135,ood_test
0.98742884,0.32914293,2.2961462,0.80365115,1.5164803,0.45494407,1.451746,0.26591104,0.9943045,0.9894594,0.9913859,0.98561746,0.072641954,0.14136016,0.13471547,0.17525868,ood_test
0.9663274,0.32210913,1.6079543,0.562784,1.364217,0.4092651,1.3536899,-0.12767044,0.99553293,0.99211806,0.9938473,0.9886732,0.09086278,0.1819484,0.20375384,0.21197931,ood_test
0.99962604,0.33320868,1.9148059,0.67018205,1.12305,0.336915,0.7031684,0.16490501,0.9943677,0.9896224,0.9905633,0.9867822,0.059258733,0.11145989,0.10512931,0.13581912,ood_test
1.0543557,0.35145193,1.6271157,0.5694905,0.7288646,0.21865939,0.6214381,-0.25484678,0.9952162,0.99159914,0.9923622,0.98976356,0.08592869,0.1690743,0.19335653,0.1838374,ood_test
1.3477639,0.44925463,1.6590737,0.5806758,1.2974522,0.38923568,0.98732644,-0.12373172,0.9943187,0.9902199,0.99147946,0.9869381,0.09345003,0.17909142,0.19715025,0.20763363,ood_test
1.543538,0.51451266,1.8539695,0.6488893,0.7845166,0.23535497,0.86813647,0.15123655,0.99439603,0.9907837,0.9919345,0.9888056,0.06615079,0.11420793,0.11051102,0.13034046,ood_test
1.0601537,0.35338455,1.6788136,0.5875848,1.1820713,0.35462138,0.70365787,-0.28770334,0.9944705,0.9899727,0.990838,0.9869835,0.09836413,0.19656692,0.22419031,0.22233391,ood_test
0.9163767,0.3054589,2.151895,0.7531633,1.32349,0.39704698,0.8334274,0.28247187,0.99399644,0.9886381,0.9897684,0.98528475,0.056414817,0.107113816,0.09320022,0.13638826,ood_test
1.3731256,0.45770854,2.0155435,0.7054402,1.3936254,0.4180876,1.125941,-0.029911438,0.9937464,0.98901373,0.99047,0.985483,0.09577972,0.18375155,0.1961523,0.21470244,ood_test
1.1624694,0.3874898,1.3634162,0.47719565,1.2175376,0.3652613,1.425369,-0.12244494,0.9959857,0.9935086,0.9953286,0.99044025,0.08757107,0.17010145,0.19214232,0.19651692,ood_test
1.5347463,0.5115821,1.3184772,0.461467,1.4495053,0.43485162,0.8483452,0.13393092,0.99415386,0.9902339,0.99135685,0.9865654,0.066948496,0.1161907,0.11359565,0.14841053,ood_test
0.89052635,0.29684213,1.77272,0.620452,1.1911308,0.35733923,0.5941753,-0.17130388,0.99442786,0.9895357,0.9902791,0.9865221,0.08516097,0.17127618,0.18912686,0.19728771,ood_test
1.3348992,0.4449664,1.4434838,0.50521934,1.0733405,0.32200217,1.2994955,0.058028728,0.99563867,0.99309295,0.9947817,0.99038863,0.07204444,0.13191068,0.1393224,0.15488644,ood_test
1.2458463,0.4152821,2.322948,0.8130318,0.97020453,0.29106137,1.3563664,0.023946673,0.9945488,0.9905194,0.99228024,0.9880698,0.09063562,0.17517895,0.18573393,0.1957997,ood_test
1.0773361,0.35911205,2.1367474,0.74786156,0.99197406,0.29759222,0.9652095,0.023062652,0.9944776,0.99002194,0.9912778,0.9875158,0.07941994,0.15426293,0.16111085,0.17543302,ood_test
1.5249288,0.5083096,1.2656046,0.4429616,1.4042871,0.42128614,0.69551915,-0.2675736,0.9940013,0.98988086,0.99073905,0.98632616,0.10030271,0.19021547,0.2162554,0.2213653,ood_test
1.5417132,0.5139044,1.5856562,0.5549796,0.8941,0.26823002,0.97383684,-0.15151864,0.99477726,0.9916189,0.99285465,0.98936486,0.09158368,0.17043413,0.19038637,0.1891712,ood_test
0.8199214,0.2733071,1.4099587,0.49348554,1.2704087,0.38112265,0.9337252,-0.13502279,0.9955942,0.9919566,0.9931429,0.9887493,0.078248315,0.15742831,0.17574841,0.18520908,ood_test
0.7344112,0.24480373,2.131889,0.74616116,1.027487,0.30824614,1.3980548,-0.014442302,0.995702,0.9920214,0.9938269,0.9894303,0.081917435,0.1674823,0.18126924,0.18941033,ood_test
1.0629678,0.35432258,1.3222264,0.46277925,1.4616951,0.4385085,0.39436668,0.1412655,0.99418503,0.98934865,0.9898856,0.98564583,0.052217204,0.09443714,0.08687833,0.12701532,ood_test
0.7912238,0.26374128,2.0097492,0.7034122,1.1393919,0.3418176,1.1312045,0.0654399,0.99520695,0.9910471,0.99252313,0.9881695,0.07175242,0.14378622,0.14905213,0.1684616,ood_test
0.8856955,0.29523182,1.3863845,0.48523456,0.82833225,0.24849966,0.6494454,-0.028543698,0.99583733,0.9926228,0.9934591,0.99053746,0.058778264,0.112874456,0.12049049,0.12998882,ood_test
1.1901231,0.39670768,2.3074043,0.80759156,0.8209308,0.24627924,1.4774264,-0.037170976,0.9951081,0.9916362,0.99354106,0.9895676,0.09393596,0.18366721,0.19992732,0.2006431,ood_test
0.93360496,0.31120166,1.1457708,0.40101978,1.130184,0.33905524,1.0151669,-0.25186902,0.9961981,0.99351376,0.99478364,0.9906667,0.08448133,0.16849254,0.19623254,0.19281061,ood_test
1.3033613,0.43445376,1.7925383,0.6273884,1.2468474,0.37405422,0.56349915,0.053968675,0.99359745,0.9885441,0.9892863,0.98538566,0.073116116,0.1352124,0.13585572,0.16263327,ood_test
1.6796441,0.5598814,1.6569308,0.5799258,0.84885633,0.2546569,0.58661973,0.2587688,0.99395615,0.9900919,0.9908971,0.98794913,0.052439414,0.08078055,0.06628616,0.098492004,ood_test
1.3618176,0.4539392,1.5733613,0.55067647,0.7999391,0.23998174,0.6917388,0.046502534,0.9948468,0.9914071,0.9923117,0.98939115,0.06477428,0.115301184,0.117734075,0.13178106,ood_test
1.4070864,0.46902877,1.4991653,0.52470785,1.5064019,0.45192057,1.3432112,0.23048414,0.9947909,0.9913757,0.9931525,0.9875668,0.0660507,0.117088735,0.11206454,0.1506018,ood_test
0.81212455,0.27070817,1.3995341,0.48983693,1.0092032,0.30276096,1.0943179,-0.25623733,0.99630433,0.9935025,0.9948737,0.9909616,0.08679377,0.17636514,0.20518959,0.1977809,ood_test
0.74341375,0.24780458,1.5460399,0.541114,1.3278135,0.39834407,1.2589709,0.054717366,0.99596304,0.9926126,0.99424934,0.9892618,0.06680777,0.13385531,0.14113171,0.16297717,ood_test
1.1790537,0.3930179,2.1228693,0.7430042,1.543335,0.46300048,1.3313642,-0.07454433,0.9939597,0.98909086,0.9908054,0.985179,0.103236735,0.20470129,0.22244059,0.23927893,ood_test
1.0680647,0.35602155,1.6596098,0.5808634,0.9869514,0.29608542,0.6087294,-0.114262894,0.994707,0.9905073,0.99127835,0.9880151,0.07783923,0.15094884,0.16462956,0.17197426,ood_test
1.1255982,0.3751994,2.1351051,0.74728674,1.2778343,0.38335028,1.4438694,0.24671964,0.9947386,0.9906925,0.99260324,0.98746216,0.069822624,0.13189454,0.12662391,0.15993287,ood_test
1.6136242,0.5378747,1.3162034,0.46067116,1.4486287,0.4345886,0.82790893,-0.07376295,0.9939471,0.98994005,0.9910021,0.9862727,0.087367944,0.15956405,0.17234471,0.19178347,ood_test
1.1517502,0.3839167,2.286665,0.8003328,1.342288,0.4026864,1.1336694,0.18875326,0.9938049,0.98869365,0.99019706,0.9852926,0.07618285,0.14547326,0.14152522,0.1752002,ood_test
0.75987273,0.25329092,2.1618505,0.75664765,0.79345006,0.23803501,0.9711739,0.075287975,0.995332,0.99125844,0.9925291,0.9892586,0.06596983,0.13170615,0.13468745,0.1480356,ood_test
1.1246172,0.3748724,1.8054383,0.6319034,1.0583552,0.31750658,0.5809782,0.20924665,0.99426395,0.98964673,0.9904367,0.98697096,0.05280733,0.09432151,0.083476745,0.117114715,ood_test
1.115127,0.37170896,1.7895365,0.62633777,0.7572267,0.22716801,1.2674686,-0.083699085,0.9958754,0.9931705,0.9947942,0.9912662,0.08265581,0.1603499,0.17800586,0.17573746,ood_test
1.4177451,0.47258168,2.1628606,0.7570012,0.8690481,0.26071444,0.46213898,0.24474865,0.9932907,0.9881008,0.9887437,0.98590237,0.058024373,0.0991859,0.08447795,0.1174693,ood_test
1.3502074,0.45006916,2.3014436,0.8055052,1.0535841,0.31607524,0.55579835,-0.033194717,0.9929429,0.9872015,0.98792005,0.9845312,0.089397535,0.1702713,0.17741841,0.19307551,ood_test
0.90572214,0.3019074,1.5811852,0.5534148,1.4048982,0.42146945,1.1170026,-0.20944902,0.99520874,0.9912835,0.99269485,0.9877323,0.09458895,0.19163704,0.21731415,0.22270547,ood_test
1.0962666,0.36542222,1.7065985,0.59730947,1.2955383,0.3886615,0.9024163,-0.0713011,0.9945395,0.9901964,0.991355,0.98691946,0.0837602,0.16341877,0.17672843,0.19191617,ood_test
0.9014678,0.30048928,1.5334557,0.5367095,0.9401114,0.2820334,1.303887,-0.036033433,0.9964305,0.9939591,0.99563634,0.99159414,0.07227436,0.14224689,0.15667915,0.1619849,ood_test
1.052421,0.35080698,1.5843377,0.5545182,1.4566079,0.4369824,0.6359948,0.06948502,0.9941421,0.9892337,0.99007183,0.9855433,0.06682213,0.12700391,0.12718354,0.15946697,ood_test
1.1470209,0.3823403,2.072408,0.7253428,0.9266689,0.27800068,1.2246192,-0.21950653,0.994951,0.99120474,0.9927535,0.98886716,0.10385272,0.20660806,0.2340777,0.2261476,ood_test
1.4705257,0.49017528,1.6336035,0.57176125,0.778933,0.2336799,0.9512389,0.036105342,0.9950161,0.99199873,0.99323624,0.9900372,0.07176225,0.12823813,0.13394715,0.14419019,ood_test
1.3678226,0.4559409,1.4267789,0.4993726,0.96508574,0.28952572,0.8136053,-0.07781345,0.99497706,0.99170595,0.99274695,0.98927224,0.077436894,0.14313824,0.15603548,0.1635798,ood_test
1.6300123,0.5433374,1.3617209,0.47660232,0.73738074,0.22121423,0.9666755,0.08096442,0.9953152,0.99297744,0.99424106,0.9911229,0.06457162,0.10867948,0.11118149,0.12359816,ood_test
1.4498675,0.48328918,2.0730333,0.7255617,1.1240767,0.33722302,0.7560012,0.037052486,0.99338967,0.98838425,0.9893733,0.9855378,0.08356127,0.15498227,0.15877044,0.17943451,ood_test
0.780992,0.26033065,1.1326563,0.39642972,1.1141597,0.3342479,0.92148525,0.17184332,0.9964445,0.99374586,0.99496543,0.99094003,0.040841036,0.07561113,0.070911676,0.09953211,ood_test
1.3768083,0.4589361,2.0047965,0.70167875,1.3125446,0.39376336,1.1910231,0.081086025,0.9940285,0.9896403,0.9911985,0.98631823,0.08482061,0.15937372,0.1640628,0.1883181,ood_test
1.1885148,0.3961716,1.6330172,0.57155603,1.1170778,0.33512333,1.1485928,0.21458864,0.9952772,0.9920026,0.9935246,0.9891844,0.057615716,0.10342001,0.09770869,0.12750526,ood_test
1.1208794,0.3736265,1.9352444,0.67733556,0.80532295,0.24159689,0.9028538,0.094161615,0.9949813,0.9912162,0.9924018,0.98918617,0.06580804,0.12310178,0.12401169,0.13971867,ood_test
1.2930132,0.4310044,1.2659156,0.44307047,0.8209068,0.24627204,1.3922383,-0.2774801,0.9965168,0.99493945,0.99668837,0.9928778,0.0956333,0.18481988,0.21798083,0.20166431,ood_test
1.4940988,0.49803293,2.020812,0.7072842,0.73330015,0.21999004,1.343036,0.10471494,0.99504495,0.99210995,0.9938643,0.9902641,0.07772042,0.14086002,0.14522405,0.1557116,ood_test
0.9972756,0.33242518,1.8117522,0.63411325,1.3112594,0.3933778,1.4829408,-0.027817758,0.99545497,0.992009,0.99392176,0.9886981,0.08709388,0.17292273,0.18852523,0.20168456,ood_test
1.3401661,0.44672203,1.3114247,0.45899865,1.0931455,0.32794365,0.7743835,0.21082531,0.99500066,0.99170077,0.9927393,0.9889424,0.04943686,0.08188926,0.07283894,0.10541442,ood_test
1.323265,0.44108835,1.3477762,0.47172168,0.7462899,0.22388697,1.3019968,-0.000650348,0.99636745,0.9946707,0.99635017,0.99279684,0.07008648,0.1277845,0.1395503,0.14285596,ood_test
1.5218889,0.50729626,1.060257,0.37108997,1.4168882,0.42506647,1.3063129,-0.20138204,0.9953449,0.9928261,0.9944808,0.9892501,0.09725161,0.18333043,0.21014138,0.21458213,ood_test
0.7461835,0.24872783,1.5433561,0.5401746,0.94403696,0.28321108,0.9119646,0.02787637,0.9960474,0.9928032,0.9939876,0.9904255,0.0590812,0.11671541,0.12264926,0.13660017,ood_test
1.5894668,0.52982223,1.4631717,0.5121101,1.143562,0.34306857,0.7431887,-0.044490147,0.9941271,0.99028635,0.9912433,0.98739594,0.08134982,0.1467879,0.15654585,0.17160627,ood_test
1.3165994,0.43886647,2.0928185,0.7324865,1.3623285,0.40869856,0.6256762,0.11014164,0.9929738,0.9872007,0.988034,0.98374325,0.07694118,0.14344665,0.14046313,0.17375995,ood_test
0.9285209,0.30950698,1.460211,0.5110739,0.78244823,0.23473448,1.1556101,-0.2681344,0.99648637,0.99413735,0.99558467,0.9921712,0.088450305,0.17732231,0.20757997,0.19327804,ood_test
1.3193377,0.43977922,2.2903674,0.8016286,1.021719,0.3065157,0.78595036,0.29722902,0.99351895,0.9884034,0.98947483,0.98581743,0.060182184,0.10621555,0.090723194,0.1281851,ood_test
1.0652926,0.35509753,1.8788205,0.6575872,0.70204866,0.21061459,1.0013105,-0.008351911,0.99548554,0.9922126,0.99350697,0.990446,0.07257573,0.13927868,0.14878544,0.15337615,ood_test
1.39846,0.46615335,2.170401,0.7596404,0.95516264,0.2865488,0.7436814,-0.1296091,0.9935428,0.98861766,0.9895626,0.98620147,0.09717039,0.18627761,0.202477,0.2066242,ood_test
0.8372292,0.2790764,1.8283461,0.6399211,0.8132285,0.24396855,1.4036034,-0.25955546,0.9963655,0.9936882,0.99545693,0.99164337,0.09689999,0.19808948,0.23011136,0.2147994,ood_test
1.426611,0.475537,1.215369,0.42537916,0.9970257,0.2991077,1.2030946,-0.113259085,0.9958084,0.9936514,0.99518645,0.99114174,0.08256548,0.15302268,0.17224249,0.17413917,ood_test
1.1563845,0.38546148,1.9980302,0.69931054,1.02376,0.30712798,1.2217872,0.22023126,0.99498785,0.9913021,0.9929206,0.98871857,0.06336356,0.116882846,0.11145048,0.13875695,ood_test
1.453406,0.48446867,1.5630759,0.5470766,1.3216391,0.3964917,0.865379,-0.07036857,0.99407536,0.98989815,0.9910093,0.9865538,0.08750027,0.16353123,0.17642106,0.19267917,ood_test
1.3867792,0.4622597,1.0916669,0.38208342,0.8522733,0.255682,1.3460073,-0.19642092,0.9965442,0.9951879,0.9968905,0.9930476,0.08630653,0.16209657,0.18878815,0.17968039,ood_test
1.5321792,0.51072645,1.0892491,0.38123718,0.963185,0.2889555,0.8471197,-0.12274934,0.99532276,0.9927972,0.9938728,0.990371,0.078130305,0.14086428,0.1574044,0.16120915,ood_test
1.5291886,0.50972956,1.431986,0.5011951,1.1894891,0.35684672,0.51117384,0.18116046,0.99387354,0.98960644,0.9903013,0.98659724,0.056678813,0.09361562,0.08420007,0.11958329,ood_test
1.6539539,0.551318,1.146902,0.40141568,0.87158036,0.2614741,1.3413049,-0.059473716,0.99598897,0.9945065,0.996227,0.99231595,0.08013034,0.14242697,0.15894158,0.16050053,ood_test
0.78925806,0.26308602,1.8816422,0.6585748,0.7055163,0.21165489,0.46099496,-0.12847853,0.9950352,0.99066544,0.99124277,0.98888725,0.07218706,0.14481631,0.15812951,0.15905,ood_test
0.7254141,0.2418047,1.3694841,0.47931942,0.93700397,0.2811012,0.84497327,-0.2722587,0.9962166,0.99313456,0.99418205,0.99077547,0.08192699,0.16762255,0.19527066,0.18732342,ood_test
1.0838454,0.36128178,1.1947342,0.41815698,1.0594667,0.31784,1.0113503,-0.18053979,0.9959908,0.9933608,0.9946379,0.9906923,0.08058378,0.1564752,0.17887595,0.17910407,ood_test
0.98585266,0.32861754,2.3069282,0.80742484,1.2068863,0.3620659,1.0656922,-0.13113469,0.9941026,0.9890142,0.9903756,0.98595893,0.10007538,0.20214115,0.22156085,0.22856484,ood_test
1.2783021,0.4261007,1.8379761,0.64329165,1.2627975,0.37883925,1.3962946,0.037090488,0.99489105,0.9913367,0.9931498,0.98814666,0.08519108,0.16234408,0.17228335,0.18997952,ood_test
0.77136934,0.2571231,1.2721195,0.4452418,1.1714089,0.35142267,0.3155748,-0.28492162,0.99504066,0.9906418,0.9910046,0.9876817,0.07949234,0.16138124,0.18501283,0.18685217,ood_test
1.5923641,0.53078806,1.9509392,0.6828287,0.714612,0.2143836,0.79106355,-0.21158871,0.9940618,0.9901501,0.99114114,0.98834795,0.100623876,0.18936102,0.2121118,0.20383175,ood_test
0.8670942,0.28903142,1.5506723,0.54273534,1.215053,0.3645159,0.55948424,0.23138215,0.99483764,0.99038714,0.9911524,0.98731536,0.04287954,0.07823576,0.0655386,0.10477577,ood_test
1.3987615,0.46625385,1.3696641,0.47938243,0.89108765,0.2673263,0.85595065,-0.19412607,0.9951919,0.99224085,0.99331653,0.9899959,0.086915605,0.16334684,0.18531929,0.18198454,ood_test
1.0944374,0.36481246,1.9778113,0.692234,0.8370927,0.2511278,0.58257794,0.12504967,0.99438286,0.9898473,0.9906251,0.98773384,0.06005685,0.111045144,0.10653679,0.1284827,ood_test
1.1662992,0.38876644,2.2994008,0.80479026,0.91684705,0.2750541,1.2047291,-0.06232205,0.994549,0.99035937,0.99191016,0.98804474,0.09397818,0.18440382,0.19995753,0.20374449,ood_test
1.3574154,0.4524718,1.9415295,0.6795353,0.69857645,0.20957294,0.9269014,0.106495626,0.99479413,0.9912826,0.99250126,0.98952305,0.067872,0.12225391,0.1224737,0.13629949,ood_test
0.87006414,0.2900214,1.8165305,0.63578564,0.8312441,0.24937323,1.2240349,-0.013059271,0.9960624,0.9930867,0.99466634,0.99099505,0.07270114,0.14395693,0.15593758,0.16112256,ood_test
1.5677025,0.5225675,1.2562107,0.43967375,1.2223828,0.36671484,0.8805452,-0.010238578,0.9946146,0.99131316,0.9924524,0.9882257,0.07637841,0.13624717,0.14474791,0.16290915,ood_test
0.81346005,0.27115333,1.6711928,0.5849175,0.99716645,0.29914993,1.4689323,0.28892288,0.9965847,0.99411964,0.9960631,0.9916108,0.046290655,0.08689091,0.07875653,0.10798827,ood_test
1.3174045,0.43913484,2.4115229,0.844033,1.5208386,0.4562516,0.58483255,0.21546517,0.9921039,0.98529077,0.98609024,0.9814212,0.0758332,0.14107025,0.12970325,0.17538717,ood_test
1.3823011,0.46076703,2.2862096,0.80017334,1.1222073,0.33666217,0.8379456,0.19797717,0.9933104,0.98807293,0.9891956,0.9852304,0.07270502,0.13251102,0.124986105,0.15693508,ood_test
1.1148368,0.37161228,1.5002813,0.52509844,1.0151768,0.30455303,0.34397045,0.27524114,0.9945036,0.99015313,0.9906468,0.9875884,0.03675654,0.05902762,0.040942606,0.08075171,ood_test
1.6646438,0.5548813,1.203853,0.42134854,0.8925968,0.26777902,0.8919998,-0.024044413,0.99511784,0.9926142,0.9937644,0.9903662,0.07328577,0.12714711,0.13676353,0.14580494,ood_test
0.8755227,0.29184088,2.0096424,0.70337486,1.0191052,0.30573156,0.60413426,-0.28324088,0.9943333,0.9892984,0.9900361,0.98672146,0.09747984,0.19889946,0.22526371,0.22076099,ood_test
1.1027018,0.36756724,1.4232154,0.49812537,1.1136597,0.33409792,1.3615274,-0.2207028,0.9960367,0.9935006,0.995222,0.9906953,0.094330706,0.1863879,0.2151282,0.21031007,ood_test
0.97270644,0.32423547,1.4695778,0.5143522,1.3637253,0.40911758,0.979842,-0.21607992,0.9951319,0.99124956,0.9924827,0.98780286,0.09190834,0.18418372,0.20903736,0.21426041,ood_test
1.0419519,0.34731728,1.7404267,0.60914934,1.0941406,0.3282422,1.075704,-0.27966696,0.9951547,0.99144,0.9927861,0.9886784,0.10149897,0.20378497,0.23430471,0.22734797,ood_test
1.4528089,0.48426962,1.830236,0.64058256,1.5345461,0.46036384,0.9112129,0.16521153,0.9933783,0.9883648,0.9895766,0.98447245,0.075141035,0.13627234,0.13192898,0.17069142,ood_test
1.4739583,0.49131942,1.4882808,0.5208983,0.68845826,0.20653747,0.68141466,0.21814919,0.99501216,0.99199605,0.99291545,0.99026346,0.047386594,0.07429739,0.06380635,0.08807576,ood_test
1.3781824,0.45939416,1.2540911,0.43893188,1.4068594,0.4220578,1.0334617,-0.097472765,0.9948537,0.9914562,0.99277824,0.98790073,0.085542284,0.1608297,0.17732354,0.19193363,ood_test
1.3157865,0.4385955,1.8137408,0.6348093,1.2499365,0.37498093,0.35138118,0.10118782,0.99319667,0.9876883,0.9881636,0.9845191,0.066966034,0.121345475,0.116365515,0.14889385,ood_test
1.115949,0.37198302,2.3307395,0.8157589,0.9089633,0.27268898,0.71203405,-0.22399323,0.993753,0.98850894,0.98939705,0.98621,0.10271596,0.20504826,0.22804426,0.2242809,ood_test
0.77870905,0.25956967,2.045789,0.7160261,1.492959,0.4478877,1.2737021,0.056785304,0.9947914,0.99010867,0.9917689,0.98632914,0.08038272,0.1632218,0.1705265,0.19650255,ood_test
1.005162,0.335054,2.0702052,0.7245718,1.4625871,0.43877614,0.5307628,-0.007683607,0.99318683,0.9870392,0.9877296,0.9833253,0.08193896,0.16169213,0.1666728,0.1944581,ood_test
0.8178533,0.27261776,1.1859885,0.415096,0.9017549,0.27052647,0.8021026,-0.15250337,0.99638927,0.9936997,0.99471134,0.9914311,0.06778712,0.13425967,0.15255089,0.15309018,ood_test
1.5082697,0.50275654,2.2967978,0.80387926,0.78166103,0.2344983,1.3326905,0.13296519,0.9944564,0.9908458,0.9925937,0.98887503,0.08171547,0.14942804,0.15159203,0.16548942,ood_test
1.0054297,0.33514324,1.1001737,0.3850608,1.0908973,0.3272692,0.9665595,0.14325818,0.9962276,0.9937218,0.99499476,0.9909748,0.047226656,0.08459929,0.08246026,0.10796353,ood_test
1.0669229,0.35564098,1.3742346,0.4809821,1.5079668,0.45239004,1.1363741,-0.17197882,0.9951532,0.99148655,0.9929289,0.9876742,0.09180603,0.18178594,0.20483845,0.21532866,ood_test
0.85217774,0.28405923,2.0466523,0.7163283,0.76934457,0.23080336,0.44369236,0.06648039,0.9945511,0.98972785,0.990316,0.98778605,0.05956725,0.115514696,0.11405327,0.13132128,ood_test
1.1620646,0.38735485,2.035955,0.71258426,1.0280111,0.3084033,0.6994687,-0.08737351,0.99398655,0.98911434,0.9900086,0.9865143,0.086624704,0.16832295,0.18090369,0.1904092,ood_test
1.4506664,0.48355547,2.223957,0.7783849,0.82120836,0.2463625,1.3022337,-0.043973427,0.99452287,0.9908764,0.9925553,0.9888054,0.09575733,0.18179192,0.1968968,0.19880481,ood_test
1.1085145,0.36950487,2.103463,0.7362121,0.85675275,0.25702584,0.7054711,0.11892823,0.99430966,0.9897151,0.99065113,0.9875515,0.06523999,0.122195296,0.11933788,0.14011307,ood_test
0.997998,0.33266598,1.1792524,0.41273832,0.67752,0.203256,0.7366832,-0.1781496,0.99636555,0.9940108,0.9949335,0.9923094,0.06909133,0.13302135,0.15258104,0.14647107,ood_test
1.5355412,0.5118471,1.7244896,0.60357136,0.9984346,0.2995304,0.84897697,-0.08437075,0.9941833,0.9903013,0.99138844,0.9877795,0.08832257,0.16344447,0.17721386,0.18475701,ood_test
0.74496365,0.2483212,1.2103444,0.42362055,0.78782713,0.23634814,0.82897085,0.2904679,0.996802,0.99445873,0.995578,0.9924796,0.024528708,0.040415928,0.026018472,0.056488194,ood_test
0.7682329,0.25607762,1.7974961,0.6291236,0.77422965,0.2322689,0.7520019,0.25808784,0.99565506,0.9919845,0.9930017,0.99003476,0.038863078,0.07157642,0.058784764,0.08741599,ood_test
1.0313962,0.34379873,1.8900428,0.661515,1.5319437,0.4595831,1.327211,0.24215022,0.9946911,0.9903976,0.99215746,0.98651993,0.06609399,0.12581843,0.1197575,0.16002157,ood_test
1.2100725,0.4033575,1.3928114,0.487484,1.3711851,0.41135553,0.47325894,0.064532466,0.99408275,0.9894215,0.9900478,0.9859494,0.06305155,0.11503803,0.114009544,0.14541724,ood_test
0.8080605,0.2693535,2.0418935,0.7146627,1.0115154,0.30345464,0.9235201,0.2667099,0.995047,0.9907283,0.99197006,0.9881744,0.049641915,0.09452999,0.082724914,0.116137296,ood_test
1.4505847,0.48352823,1.1065979,0.38730928,1.389344,0.4168032,1.1079485,0.075925715,0.9951716,0.99230003,0.993746,0.988792,0.06844849,0.1213603,0.12560457,0.15198451,ood_test
1.6465396,0.54884654,2.3213246,0.8124636,1.161892,0.34856763,0.8418599,-0.29880956,0.9926294,0.98711497,0.98816025,0.9841684,0.12518378,0.24274798,0.27271584,0.26818994,ood_test
0.7933299,0.26444328,2.084021,0.72940737,0.863654,0.2590962,1.1347911,-0.028309196,0.9955325,0.99176735,0.99323136,0.9895908,0.077622995,0.15666656,0.16895998,0.1746648,ood_test
1.343508,0.447836,2.136001,0.7476004,1.3073506,0.39220518,0.44322988,0.18952926,0.9926656,0.98657745,0.9871875,0.9832582,0.06795797,0.12294987,0.11218486,0.15196535,ood_test
1.3039981,0.434666,1.2855752,0.44995132,1.1768928,0.35306785,0.96606547,0.1274299,0.99525714,0.99219173,0.99346334,0.9892224,0.059523433,0.104992345,0.1040257,0.13050698,ood_test
0.82230455,0.2741015,1.0476629,0.366682,1.3969508,0.41908526,0.34398898,0.17688046,0.9950988,0.9908708,0.9913476,0.9873383,0.037089583,0.06644547,0.055751998,0.09735012,ood_test
1.1156203,0.3718734,1.2626874,0.4419406,0.6620801,0.19862404,0.9891815,0.18904005,0.9965391,0.99462837,0.99593693,0.99296695,0.041868117,0.07024659,0.064927205,0.08330732,ood_test
0.98270243,0.3275675,2.0658984,0.7230644,0.7023199,0.21069598,0.38815862,0.21117336,0.994352,0.98955333,0.9900938,0.9877812,0.047334455,0.08546594,0.07260043,0.099660695,ood_test
